ts_utc,entity,value,unit,source,dataset_id,metric_name,is_derived,derived_from,fingerprint
2021-08-04T00:00:00Z,KOR_USDKRW,1150.7,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,814324fcb1727ce7
2021-08-05T00:00:00Z,KOR_USDKRW,1145.8,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,734a4e1ea253f551
2021-08-06T00:00:00Z,KOR_USDKRW,1143.5,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,2cfd9c64ce7f5d5a
2021-08-09T00:00:00Z,KOR_USDKRW,1142.3,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,09cec341265b24fb
2021-08-10T00:00:00Z,KOR_USDKRW,1145.0,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,5c111204cca71fa0
2021-08-11T00:00:00Z,KOR_USDKRW,1148.5,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,dbf81f1aa51388e4
2021-08-12T00:00:00Z,KOR_USDKRW,1155.0,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,c1a8258724d271e5
2021-08-13T00:00:00Z,KOR_USDKRW,1158.9,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,96d07c9025f77141
2021-08-17T00:00:00Z,KOR_USDKRW,1167.8,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,d30d910dd26f6f0e
2021-08-18T00:00:00Z,KOR_USDKRW,1174.9,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,209284d697d0e75e
2021-08-19T00:00:00Z,KOR_USDKRW,1172.7,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,ac0cadf33128c486
2021-08-20T00:00:00Z,KOR_USDKRW,1174.5,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,2ed45167d011d997
2021-08-23T00:00:00Z,KOR_USDKRW,1176.7,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,4ba0be9132b8fee6
2021-08-24T00:00:00Z,KOR_USDKRW,1174.0,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,ad66be6444576192
2021-08-25T00:00:00Z,KOR_USDKRW,1168.0,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,8f28ade70514ab57
2021-08-26T00:00:00Z,KOR_USDKRW,1166.5,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,9e0b78fa4a469f82
2021-08-27T00:00:00Z,KOR_USDKRW,1168.1,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,ec6f4f604463c1c8
2021-08-30T00:00:00Z,KOR_USDKRW,1170.8,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,60d4935d33469d12
2021-08-31T00:00:00Z,KOR_USDKRW,1164.4,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,953e75280b2a945f
2021-09-01T00:00:00Z,KOR_USDKRW,1162.8,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,13e4798ff2b477e2
2021-09-02T00:00:00Z,KOR_USDKRW,1157.5,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,b68f3914f760c57d
2021-09-03T00:00:00Z,KOR_USDKRW,1159.7,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,63a757bfea37e7ae
2021-09-06T00:00:00Z,KOR_USDKRW,1156.4,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,588dc4e39fb8de6e
2021-09-07T00:00:00Z,KOR_USDKRW,1157.3,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,24d9cf4cbc4f9c79
2021-09-08T00:00:00Z,KOR_USDKRW,1157.9,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,487590a609c95784
2021-09-09T00:00:00Z,KOR_USDKRW,1164.5,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,7b4a6d6a5051e02c
2021-09-10T00:00:00Z,KOR_USDKRW,1170.1,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,e4cdd900d639f9f6
2021-09-13T00:00:00Z,KOR_USDKRW,1170.4,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,5c2797bf7645982f
2021-09-14T00:00:00Z,KOR_USDKRW,1174.3,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,15ebeb9b90c184b2
2021-09-15T00:00:00Z,KOR_USDKRW,1172.2,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,d2fcbffba4381dfa
2021-09-16T00:00:00Z,KOR_USDKRW,1171.7,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,bb4c37e2fd6d5d5a
2021-09-17T00:00:00Z,KOR_USDKRW,1169.1,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,9e6b5cbe21b8debf
2021-09-23T00:00:00Z,KOR_USDKRW,1177.6,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,c0abde97b74bf6da
2021-09-24T00:00:00Z,KOR_USDKRW,1181.7,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,97fdfd068d5a66b8
2021-09-27T00:00:00Z,KOR_USDKRW,1175.3,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,776d6d0e546a2d50
2021-09-28T00:00:00Z,KOR_USDKRW,1175.9,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,0e23c187fae4ee83
2021-09-29T00:00:00Z,KOR_USDKRW,1182.0,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,d36fe510d6563162
2021-09-30T00:00:00Z,KOR_USDKRW,1184.9,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,736a4da261984ba4
2021-10-01T00:00:00Z,KOR_USDKRW,1185.2,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,65d89df2feb3231b
2021-10-05T00:00:00Z,KOR_USDKRW,1187.2,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,5d5fe7a3dd36cbfe
2021-10-06T00:00:00Z,KOR_USDKRW,1187.1,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,a6b5ece8b58aaf29
2021-10-07T00:00:00Z,KOR_USDKRW,1190.0,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,fbbd32f0e9ca81bf
2021-10-08T00:00:00Z,KOR_USDKRW,1190.3,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,a9695753af74d113
2021-10-12T00:00:00Z,KOR_USDKRW,1193.4,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,4e4917ae48d9a9fa
2021-10-13T00:00:00Z,KOR_USDKRW,1199.1,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,a8d51fcf2445dc73
2021-10-14T00:00:00Z,KOR_USDKRW,1195.0,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,525e773e2fd21a75
2021-10-15T00:00:00Z,KOR_USDKRW,1188.3,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,7f64e6b680dcb825
2021-10-18T00:00:00Z,KOR_USDKRW,1182.8,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,a72132dd8a1a1995
2021-10-19T00:00:00Z,KOR_USDKRW,1185.8,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,9c0764b18b8b2079
2021-10-20T00:00:00Z,KOR_USDKRW,1181.7,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,56943e4cfdb8d0be
2021-10-21T00:00:00Z,KOR_USDKRW,1175.6,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,3030075091d8afb2
2021-10-22T00:00:00Z,KOR_USDKRW,1175.8,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,dcbefaa41b925fd8
2021-10-25T00:00:00Z,KOR_USDKRW,1178.4,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,42073cde38d70748
